OBJECTID,INCIDENT_ID,OFFENSE_ID,OFFENSE_CODE,OFFENSE_CODE_EXTENSION,OFFENSE_TYPE_ID,OFFENSE_CATEGORY_ID,FIRST_OCCURRENCE_DATE,LAST_OCCURRENCE_DATE,REPORTED_DATE,INCIDENT_ADDRESS,GEO_X,GEO_Y,GEO_LON,GEO_LAT,DISTRICT_ID,PRECINCT_ID,NEIGHBORHOOD_ID,IS_CRIME,IS_TRAFFIC,VICTIM_COUNT,x,y
79,DP2025673613,DP2025673613230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"12/17/2025 12:00:00 AM","12/17/2025 6:30:00 AM","12/17/2025 2:40:00 PM","6762 N TOWER RD",0,0,-104.770443,39.819081,5,522,dia,1,0,1,999999.999999,999999.999999
80,DP20256019106,DP20256019106230800,2308,0,theft-from-bldg,larceny,"12/13/2025 6:20:00 PM","12/16/2025 10:30:00 AM","12/17/2025 9:10:00 PM","4600 BLK N KITTREDGE ST",0,0,-104.804663,39.777014,5,522,gateway-green-valley-ranch,1,0,1,999999.999999,999999.999999
81,DP2025673187,DP2025673187131502,1315,2,menacing-felony-w-weap,aggravated-assault,"12/17/2025 3:46:00 AM",,"12/17/2025 8:30:00 AM","5000 BLK N YAMPA ST     ",0,0,-104.781275,39.809831,5,522,dia,1,0,1,999999.999999,999999.999999
82,DP2025674298,DP2025674298299901,2999,1,criminal-mischief-mtr-veh,public-disorder,"12/17/2025 10:00:00 PM",,"12/17/2025 10:00:00 PM","3000 BLK W 38TH AVE",0,0,-105.026461,39.769479,1,111,berkeley,1,0,1,999999.999999,999999.999999
83,DP2025674360,DP2025674360230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,"12/17/2025 9:52:00 AM","12/17/2025 3:17:00 AM","12/17/2025 8:26:00 PM","7980 W TUFTS AVE",0,0,-105.086036,39.632472,4,423,marston,1,0,1,999999.999999,999999.999999
84,DP20256019098,DP20256019098240400,2404,0,theft-of-motor-vehicle,auto-theft,"12/17/2025 7:00:00 PM","12/17/2025 12:00:00 PM","12/17/2025 7:18:00 PM","1000 BLK N PEARL ST",0,0,-104.980166,39.733238,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
85,DP2025673695,DP2025673695240400,2404,0,theft-of-motor-vehicle,auto-theft,"12/17/2025 1:00:00 AM","12/17/2025 7:00:00 AM","12/17/2025 2:20:00 PM","2290 S NEWTON ST",0,0,-105.036490,39.675304,4,421,harvey-park,1,0,1,999999.999999,999999.999999
86,DP2025674328,DP2025674328230300,2303,0,theft-shoplift,larceny,"12/17/2025 6:41:00 PM","12/17/2025 11:43:00 AM","12/17/2025 8:56:00 PM","1416 PLATTE ST",0,0,-105.009555,39.755379,1,113,highland,1,0,1,999999.999999,999999.999999
87,DP2025674439,DP2025674439239900,2399,0,theft-other,larceny,"10/4/2025 9:22:00 PM",,"12/17/2025 9:10:00 PM","1400 BLK E 22ND AVE",0,0,-104.970329,39.749655,6,622,city-park-west,1,0,1,999999.999999,999999.999999
88,DP2025673760,DP2025673760229900,2299,0,burglary-other,burglary,"12/17/2025 7:30:00 AM",,"12/17/2025 3:18:00 PM","8781 E 33RD AVE",0,0,-104.885915,39.763109,5,512,central-park,1,0,1,999999.999999,999999.999999
89,DP2025674301,DP2025674301239900,2399,0,theft-other,larceny,"12/17/2025 7:10:00 PM",,"12/18/2025 2:09:00 AM","1000 BLK E 10TH AVE",0,0,-104.974901,39.732196,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
90,DP20256019070,DP20256019070230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"12/9/2025 3:30:00 PM","12/9/2025 7:30:00 PM","12/17/2025 12:51:00 AM","1300 S STEELE ST",0,0,-104.948117,39.692956,3,312,cory-merrill,1,0,1,999999.999999,999999.999999
91,DP20256019099,DP20256019099230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"12/17/2025 5:15:00 AM","12/17/2025 7:30:00 AM","12/17/2025 7:16:00 PM","1400 BLK N EMERSON ST",0,0,-104.976601,39.739380,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
92,DP2025672833,DP2025672833501601,5016,1,violation-of-court-order,all-other-crimes,"12/17/2025 6:00:00 AM",,"12/17/2025 6:32:00 AM","4900 BLK N EUGENE CT",0,0,-104.816240,39.781431,5,521,montbello,1,0,1,999999.999999,999999.999999
93,DP20256019111,DP20256019111230500,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"12/17/2025 5:00:00 AM","12/17/2025 4:30:00 AM","12/17/2025 11:14:00 PM","1800 BLK S WOLCOTT CT",0,0,-105.048644,39.682453,4,421,mar-lee,1,0,1,999999.999999,999999.999999
94,DP2025673763,DP2025673763240400,2404,0,theft-of-motor-vehicle,auto-theft,"12/17/2025 1:30:00 AM","12/17/2025 8:00:00 AM","12/17/2025 3:09:00 PM","3314 W 37TH AVE",0,0,-105.030315,39.767153,1,113,west-highland,1,0,1,999999.999999,999999.999999
95,DP2025674507,DP2025674507240400,2404,0,theft-of-motor-vehicle,auto-theft,"12/17/2025 5:30:00 PM",,"12/17/2025 10:27:00 PM","3000 E 1ST AVE",0,0,-104.952280,39.716854,3,311,cherry-creek,1,0,1,999999.999999,999999.999999
96,DP2025674576,DP2025674576240400,2404,0,theft-of-motor-vehicle,auto-theft,"12/16/2025 2:20:00 AM","12/15/2025 11:00:00 PM","12/18/2025 2:41:00 AM","1000 CHOPPER CIR",0,0,-105.007511,39.748688,1,123,auraria,1,0,1,999999.999999,999999.999999
97,DP20256019082,DP20256019082230400,2304,0,theft-parts-from-vehicle,theft-from-motor-vehicle,"12/17/2025 5:00:00 AM","12/17/2025 6:00:00 AM","12/17/2025 4:43:00 PM","1300 BLK N PEARL ST",0,0,-104.980210,39.737453,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
98,DP2025673823,DP2025673823220400,2204,0,burglary-residence-no-force,burglary,"12/7/2025 3:00:00 AM","12/7/2025 7:30:00 AM","12/17/2025 3:40:00 PM","1600 BLK N WASHINGTON ST",0,0,-104.978884,39.742632,6,621,north-capitol-hill,1,0,1,999999.999999,999999.999999
99,DP2025674155,DP2025674155220300,2203,0,burglary-business-by-force,burglary,"11/15/2025 7:00:00 AM","12/17/2025 11:46:00 AM","12/17/2025 8:41:00 PM","1900 S NAVAJO ST",0,0,-105.003786,39.681987,4,422,college-view-south-platte,1,0,1,999999.999999,999999.999999
100,DP2025629586,DP2025629586719901,7199,1,property-crimes-other,all-other-crimes,"11/20/2025 7:00:00 AM","11/20/2025 11:59:00 PM","11/20/2025 7:13:00 PM","855 CURTIS ST",0,0,-105.004813,39.741940,1,123,auraria,1,0,1,999999.999999,999999.999999
101,DP2025674419,DP2025674419240400,2404,0,theft-of-motor-vehicle,auto-theft,"12/17/2025 4:00:00 AM","12/17/2025 8:00:00 AM","12/17/2025 9:00:00 PM","955 S HAVANA ST",0,0,-104.866704,39.698846,3,321,windsor,1,0,1,999999.999999,999999.999999
102,DP2025674800,DP2025674800230300,2303,0,theft-shoplift,larceny,"12/17/2025 11:59:00 PM","12/17/2025 5:01:00 PM","12/18/2025 12:17:00 AM","7311 E 29TH DR",0,0,-104.902524,39.759686,5,512,central-park,1,0,1,999999.999999,999999.999999
103,DP20265405,DP20265405299901,2999,1,criminal-mischief-mtr-veh,public-disorder,"12/27/2025 11:00:00 AM","1/3/2026 5:00:00 PM","1/4/2026 1:07:00 AM","6670 N YAMPA ST",0,0,-104.773939,39.817687,5,522,dia,1,0,1,999999.999999,999999.999999
