incident_id,offense_id,objectid,offense_code,offense_code_extension,offense_type_id,offense_category_id,first_occurrence_dt,last_occurrence_dt,reported_dt,incident_date,reported_date,incident_address,geo_lon,geo_lat,geo_x,geo_y,district_id,precinct_id,neighborhood_id,is_crime,is_traffic,victim_count,x,y
DP2021101419,DP2021101419501600,162171,5016,0,violation-of-restraining-order,all-other-crimes,"2021-02-19 23:30:00",NULL,"2021-02-20 00:09:00",2021-02-19,2021-02-20,"200 BLK S JULIAN ST",-105.030859,39.711915,0,0,4,411,barnum,1,0,1,999999.999999,999999.999999
DP2021101421,DP2021101421240400,91458,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-19 14:30:00","2021-02-19 15:12:00","2021-02-19 22:34:00",2021-02-19,2021-02-19,"865 N ALBION ST",-104.939624,39.730323,0,0,2,222,hale,1,0,1,999999.999999,999999.999999
DP2021101444,DP2021101444131300,23946,1313,0,assault-simple,other-crimes-against-persons,"2021-02-18 20:00:00","2021-02-18 14:00:00","2021-02-19 22:23:00",2021-02-18,2021-02-19,"5100 BLK N TROY ST",-104.841718,39.789916,0,0,5,521,montbello,1,0,1,999999.999999,999999.999999
DP202110146,DP202110146131402,19871,1314,2,weapon-fire-into-occ-bldg,aggravated-assault,"2021-01-06 07:38:00",NULL,"2021-01-06 17:45:00",2021-01-06,2021-01-06,"1300 BLK W CENTER AVE",-105.004306,39.705522,0,0,4,412,athmar-park,1,0,2,999999.999999,999999.999999
DP2021101464,DP2021101464230800,77522,2308,0,theft-from-bldg,larceny,"2021-02-19 22:25:00","2021-02-19 15:27:00","2021-02-19 23:56:00",2021-02-19,2021-02-19,"1480 16TH ST",-104.999065,39.750121,0,0,6,612,union-station,1,0,1,999999.999999,999999.999999
DP2021101473,DP2021101473239900,79036,2399,0,theft-other,larceny,"2021-02-19 22:00:00",NULL,"2021-02-19 23:38:00",2021-02-19,2021-02-19,"3125 N FEDERAL BLVD",-105.025716,39.761347,0,0,1,113,west-highland,1,0,1,999999.999999,999999.999999
DP2021101480,DP2021101480299902,160325,2999,2,criminal-mischief-graffiti,public-disorder,"2021-02-19 05:00:00","2021-02-19 15:42:00","2021-02-19 22:42:00",2021-02-19,2021-02-19,"N ALCOTT ST / W 23RD AVE",-105.017569,39.751198,0,0,1,121,jefferson-park,1,0,1,999999.999999,999999.999999
DP202110151,DP202110151120500,14525,1205,0,robbery-street,robbery,"2021-01-06 17:47:00",NULL,"2021-01-06 20:54:00",2021-01-06,2021-01-06,"N AUCKLAND CT / E ALBROOK DR",-104.836435,39.778120,0,0,5,521,montbello,1,0,1,999999.999999,999999.999999
DP2021101531,DP2021101531239901,75163,2399,1,theft-bicycle,larceny,"2021-02-19 20:00:00",NULL,"2021-02-19 23:04:00",2021-02-19,2021-02-19,"550 PARK AVEW",-104.982860,39.750856,0,0,6,621,five-points,1,0,1,999999.999999,999999.999999
DP2021101534,DP2021101534230300,40949,2303,0,theft-shoplift,larceny,"2021-02-19 22:18:00",NULL,"2021-02-19 22:55:00",2021-02-19,2021-02-19,"7990 W CRESTLINE AVE",-105.085527,39.617522,0,0,4,423,marston,1,0,1,999999.999999,999999.999999
DP2021101537,DP2021101537230500,64960,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"2021-02-19 21:00:00","2021-02-19 15:30:00","2021-02-19 22:45:00",2021-02-19,2021-02-19,"BLAKE ST / 26TH ST",-104.987093,39.759901,0,0,2,211,five-points,1,0,1,999999.999999,999999.999999
DP2021101545,DP2021101545240400,97916,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-19 23:02:00",NULL,"2021-02-19 23:02:00",2021-02-19,2021-02-19,"100 BLOCK N ALBION ST",-104.939142,39.718033,0,0,3,321,hilltop,1,0,1,999999.999999,999999.999999
DP202110155,DP202110155240400,85030,2404,0,theft-of-motor-vehicle,auto-theft,"2021-01-05 01:30:00","2021-01-05 21:30:00","2021-01-06 18:32:00",2021-01-05,2021-01-06,"8155 E FAIRMOUNT DR",-104.892583,39.712407,0,0,3,321,lowry-field,1,0,1,999999.999999,999999.999999
DP2021101578,DP2021101578230300,45014,2303,0,theft-shoplift,larceny,"2021-02-18 20:00:00",NULL,"2021-02-20 01:20:00",2021-02-18,2021-02-20,"7305 E 35TH AVE",-104.901619,39.766209,0,0,5,512,central-park,1,0,1,999999.999999,999999.999999
DP2021101591,DP2021101591353000,160755,3530,0,drug-cocaine-sell,drug-alcohol,"2021-02-19 23:15:00",NULL,"2021-02-20 00:43:00",2021-02-19,2021-02-20,"3900 E EVANS AVE",-104.942245,39.678310,0,0,3,314,university-park,1,0,1,999999.999999,999999.999999
DP202110164,DP202110164240400,107156,2404,0,theft-of-motor-vehicle,auto-theft,"2021-01-06 18:03:00",NULL,"2021-01-06 18:03:00",2021-01-06,2021-01-06,"W 5TH AVE / N BANNOCK ST",-104.990846,39.724135,0,0,3,311,baker,1,0,1,999999.999999,999999.999999
DP2021101645,DP2021101645570700,9228,5707,0,criminal-trespassing,all-other-crimes,"2021-02-19 23:43:00","2021-02-19 17:12:00","2021-02-20 01:08:00",2021-02-19,2021-02-20,"1600 BLK N COLORADO BLVD",-104.940315,39.741739,0,0,2,222,south-park-hill,1,0,1,999999.999999,999999.999999
DP2021101719,DP2021101719521300,8463,5213,0,weapon-unlawful-discharge-of,all-other-crimes,"2021-02-19 06:00:00","2021-02-19 00:01:00","2021-02-20 01:08:00",2021-02-19,2021-02-20,"3620 E BRUCE RANDOLPH AVE",-104.944251,39.764167,0,0,2,212,clayton,1,0,1,999999.999999,999999.999999
DP2021101729,DP2021101729219900,34057,2199,0,extortion,all-other-crimes,"2021-02-20 00:00:00",NULL,"2021-02-20 00:46:00",2021-02-20,2021-02-20,"2800 BLK W PARK PL",-105.023670,39.719084,0,0,4,411,valverde,1,0,1,999999.999999,999999.999999
DP202110176,DP202110176240400,106952,2404,0,theft-of-motor-vehicle,auto-theft,"2021-01-05 10:00:00","2021-01-06 10:58:00","2021-01-06 18:13:00",2021-01-05,2021-01-06,"1515 N GRAPE ST",-104.924785,39.740481,0,0,2,222,south-park-hill,1,0,1,999999.999999,999999.999999
DP2021101803,DP2021101803230500,65590,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"2021-02-19 22:00:00","2021-02-19 17:00:00","2021-02-20 02:21:00",2021-02-19,2021-02-20,"2612 N WILLIAMS ST",-104.965616,39.754803,0,0,2,211,whittier,1,0,1,999999.999999,999999.999999
DP2021101821,DP2021101821230300,40328,2303,0,theft-shoplift,larceny,"2021-02-20 01:00:00",NULL,"2021-02-20 01:43:00",2021-02-20,2021-02-20,"7305 E 35TH AVE",-104.901619,39.766209,0,0,5,512,central-park,1,0,1,999999.999999,999999.999999
DP2021101879,DP2021101879240400,101149,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-02 14:30:00","2021-02-02 08:00:00","2021-02-20 02:05:00",2021-02-02,2021-02-20,"1500 BLOCK BLAKE ST",-105.000110,39.749637,0,0,6,612,union-station,1,0,1,999999.999999,999999.999999
DP2021101887,DP2021101887299900,145765,2999,0,criminal-mischief-other,public-disorder,"2021-02-20 01:21:00",NULL,"2021-02-20 01:33:00",2021-02-20,2021-02-20,"3350 N DOWNING ST",-104.972774,39.764057,0,0,2,211,cole,1,0,1,999999.999999,999999.999999
DP2021101889,DP2021101889239900,78935,2399,0,theft-other,larceny,"2021-02-20 00:00:00","2021-02-19 18:00:00","2021-02-20 02:29:00",2021-02-20,2021-02-20,"W COLFAX AVE / N OSAGE ST",-105.005238,39.740155,0,0,1,123,lincoln-park,1,0,1,999999.999999,999999.999999
DP2021101896,DP2021101896501600,4209,5016,0,violation-of-restraining-order,all-other-crimes,"2021-02-18 23:00:00","2021-02-18 18:00:00","2021-02-20 03:22:00",2021-02-18,2021-02-20,"1500 BLK N VINE ST",-104.962448,39.740340,0,0,6,622,city-park-west,1,0,1,999999.999999,999999.999999
DP202110190,DP202110190299901,147277,2999,1,criminal-mischief-mtr-veh,public-disorder,"2021-01-06 01:00:00","2021-01-06 11:00:00","2021-01-06 20:45:00",2021-01-06,2021-01-06,"985 N ALBION ST",-104.940327,39.731677,0,0,2,222,hale,1,0,1,999999.999999,999999.999999
DP202110191,DP202110191220400,36506,2204,0,burglary-residence-no-force,burglary,"2021-01-06 05:00:00","2021-01-06 07:00:00","2021-01-06 20:46:00",2021-01-06,2021-01-06,"1100 BLK N FILLMORE ST",-104.953098,39.734109,0,0,2,213,congress-park,1,0,1,999999.999999,999999.999999
DP2021101910,DP2021101910240400,117198,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-19 22:00:00","2021-02-19 18:45:00","2021-02-20 01:56:00",2021-02-19,2021-02-20,"1701 N VERBENA ST",-104.890816,39.743967,0,0,2,223,east-colfax,1,0,1,999999.999999,999999.999999
DP2021101951,DP2021101951131300,15941,1313,0,assault-simple,other-crimes-against-persons,"2021-02-20 02:51:00",NULL,"2021-03-01 17:52:00",2021-02-20,2021-03-01,"1400 BLOCK 18TH ST",-104.996150,39.751866,0,0,6,612,union-station,1,0,1,999999.999999,999999.999999
DP2021101957,DP2021101957355000,154080,3550,0,drug-poss-paraphernalia,drug-alcohol,"2021-02-20 02:10:00",NULL,"2021-02-20 04:22:00",2021-02-20,2021-02-20,"2300 BLOCK CURTIS ST",-104.985691,39.754151,0,0,6,621,five-points,1,0,1,999999.999999,999999.999999
DP2021101980,DP2021101980220400,39883,2204,0,burglary-residence-no-force,burglary,"2021-02-17 07:00:00","2021-02-17 23:59:00","2021-02-20 02:57:00",2021-02-17,2021-02-20,"10300 BLK E MLK BLVD",-104.868116,39.760209,0,0,5,512,central-park,1,0,1,999999.999999,999999.999999
DP2021101990,DP2021101990629901,11964,6299,1,littering,all-other-crimes,"2021-02-20 02:26:00",NULL,"2021-02-20 03:08:00",2021-02-20,2021-02-20,"I70 HWYWB / N NORTHFIELD QUEBEC ST",-104.903571,39.778422,0,0,5,511,northeast-park-hill,1,0,1,999999.999999,999999.999999
DP2021102001,DP2021102001570700,13080,5707,0,criminal-trespassing,all-other-crimes,"2021-02-20 02:26:00",NULL,"2021-02-20 03:53:00",2021-02-20,2021-02-20,"2222 LAWRENCE ST",-104.988366,39.754696,0,0,6,611,five-points,1,0,1,999999.999999,999999.999999
DP202110201,DP202110201240400,93166,2404,0,theft-of-motor-vehicle,auto-theft,"2021-01-06 05:00:00","2021-01-06 10:00:00","2021-01-06 23:03:00",2021-01-06,2021-01-06,"4500 BLOCK N COLUMBINE ST",-104.957013,39.779045,0,0,2,212,elyria-swansea,1,0,1,999999.999999,999999.999999
DP2021102044,DP2021102044521300,164989,5213,0,weapon-unlawful-discharge-of,all-other-crimes,"2021-02-20 02:52:00",NULL,"2021-02-20 04:05:00",2021-02-20,2021-02-20,"2850 W ALAMEDA AVE",-105.023539,39.710600,0,0,4,412,athmar-park,1,0,1,999999.999999,999999.999999
DP2021102055,DP2021102055230500,61381,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"2021-02-19 03:00:00","2021-02-19 07:30:00","2021-02-20 04:26:00",2021-02-19,2021-02-20,"4772 N ALTURA ST",-104.817727,39.780737,0,0,5,521,montbello,1,0,1,999999.999999,999999.999999
DP202110206,DP202110206240400,89360,2404,0,theft-of-motor-vehicle,auto-theft,"2021-01-06 07:00:00","2021-01-06 11:00:00","2021-01-06 19:52:00",2021-01-06,2021-01-06,"4400 BLOCK N WALDEN ST",-104.777490,39.777139,0,0,5,522,gateway-green-valley-ranch,1,0,1,999999.999999,999999.999999
DP2021102063,DP2021102063240400,77100,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-20 03:07:00",NULL,"2021-02-20 03:58:00",2021-02-20,2021-02-20,"E ILIFF AVE / S HOLLY ST",-104.922280,39.675956,0,0,3,323,goldsmith,1,0,1,999999.999999,999999.999999
DP202110208,DP202110208240400,106648,2404,0,theft-of-motor-vehicle,auto-theft,"2021-01-06 05:30:00","2021-01-06 10:30:00","2021-01-06 19:47:00",2021-01-06,2021-01-06,"E 10TH AVE / N OGDEN ST",-104.975258,39.732044,0,0,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
DP2021102080,DP2021102080521300,7357,5213,0,weapon-unlawful-discharge-of,all-other-crimes,"2021-02-20 03:16:00",NULL,"2021-02-20 04:05:00",2021-02-20,2021-02-20,"8000 E 12TH AVE",-104.896214,39.734482,0,0,2,223,east-colfax,1,0,1,999999.999999,999999.999999
DP2021102082,DP2021102082299900,144777,2999,0,criminal-mischief-other,public-disorder,"2021-02-19 18:00:00","2021-02-19 20:00:00","2021-02-20 03:16:00",2021-02-19,2021-02-20,"3000 BLK S BIRCH ST",-104.936449,39.662609,0,0,3,314,university-hills,1,0,1,999999.999999,999999.999999
DP2021102108,DP2021102108501601,5852,5016,1,violation-of-court-order,all-other-crimes,"2021-02-20 03:28:00",NULL,"2021-02-20 04:55:00",2021-02-20,2021-02-20,"550 15TH ST",-104.992446,39.743255,0,0,6,611,cbd,1,0,1,999999.999999,999999.999999
DP2021102108,DP2021102108570700,18555,5707,0,criminal-trespassing,all-other-crimes,"2021-02-20 03:28:00",NULL,"2021-02-20 04:55:00",2021-02-20,2021-02-20,"550 15TH ST",-104.992446,39.743255,0,0,6,611,cbd,1,0,1,999999.999999,999999.999999
DP2021102117,DP2021102117230500,60868,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"2021-02-20 02:30:00",NULL,"2021-02-20 03:53:00",2021-02-20,2021-02-20,"845 N CLERMONT ST",-104.935301,39.729798,0,0,2,222,hale,1,0,1,999999.999999,999999.999999
DP2021102160,DP2021102160521300,165254,5213,0,weapon-unlawful-discharge-of,all-other-crimes,"2021-02-20 04:00:00",NULL,"2021-02-20 04:46:00",2021-02-20,2021-02-20,"1500 BLOCK BASSETT CIR",-105.004982,39.754297,0,0,6,612,union-station,1,0,1,999999.999999,999999.999999
DP2021102195,DP2021102195131401,31726,1314,1,weapon-fire-into-occ-veh,aggravated-assault,"2021-02-20 04:19:00",NULL,"2021-02-20 05:58:00",2021-02-20,2021-02-20,"3070 N ELM ST",-104.929080,39.761528,0,0,2,221,north-park-hill,1,0,2,999999.999999,999999.999999
DP2021102270,DP2021102270230500,52642,2305,0,theft-items-from-vehicle,theft-from-motor-vehicle,"2021-02-20 04:40:00",NULL,"2021-02-20 05:29:00",2021-02-20,2021-02-20,"989 N NAVAJO ST",-105.004255,39.731772,0,0,1,123,lincoln-park,1,0,1,999999.999999,999999.999999
DP2021102275,DP2021102275230300,49131,2303,0,theft-shoplift,larceny,"2021-02-20 05:00:00",NULL,"2021-02-23 19:16:00",2021-02-20,2021-02-23,"801 16TH ST",-104.993056,39.746038,0,0,6,611,cbd,1,0,1,999999.999999,999999.999999
DP2021102283,DP2021102283230300,53629,2303,0,theft-shoplift,larceny,"2021-02-20 05:15:00",NULL,"2021-02-20 06:34:00",2021-02-20,2021-02-20,"3083 N BRIGHTON BLVD",-104.984558,39.766635,0,0,6,612,five-points,1,0,1,999999.999999,999999.999999
DP2021102283,DP2021102283570700,19905,5707,0,criminal-trespassing,all-other-crimes,"2021-02-20 05:15:00",NULL,"2021-02-20 06:34:00",2021-02-20,2021-02-20,"3083 N BRIGHTON BLVD",-104.984558,39.766635,0,0,6,612,five-points,1,0,1,999999.999999,999999.999999
DP2021102292,DP2021102292240400,95160,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-20 04:30:00","2021-02-19 22:05:00","2021-02-20 05:57:00",2021-02-20,2021-02-20,"4055 N ALBION ST",-104.939033,39.773534,0,0,2,221,northeast-park-hill,1,0,1,999999.999999,999999.999999
DP2021102302,DP2021102302239900,80352,2399,0,theft-other,larceny,"2021-02-20 04:50:00","2021-02-19 22:15:00","2021-02-20 06:07:00",2021-02-20,2021-02-20,"4876 N CHAMBERS RD",-104.808653,39.785927,0,0,5,522,gateway-green-valley-ranch,1,0,1,999999.999999,999999.999999
DP2021102310,DP2021102310220200,38858,2202,0,burglary-residence-by-force,burglary,"2021-02-20 01:00:00","2021-02-19 22:00:00","2021-02-20 06:17:00",2021-02-20,2021-02-20,"900 BLK S WOLFF ST",-105.048111,39.698975,0,0,4,412,westwood,1,0,1,999999.999999,999999.999999
DP202110234,DP202110234240400,99145,2404,0,theft-of-motor-vehicle,auto-theft,"2021-01-05 13:00:00","2021-01-05 15:30:00","2021-01-06 19:57:00",2021-01-05,2021-01-06,"1960 N OGDEN ST",-104.974308,39.746321,0,0,6,621,five-points,1,0,1,999999.999999,999999.999999
DP2021102358,DP2021102358299900,148457,2999,0,criminal-mischief-other,public-disorder,"2021-02-20 05:30:00",NULL,"2021-02-20 06:15:00",2021-02-20,2021-02-20,"777 N BANNOCK ST",-104.991034,39.728589,0,0,1,123,lincoln-park,1,0,1,999999.999999,999999.999999
DP2021102367,DP2021102367410400,155089,4104,0,liquor-possession,drug-alcohol,"2021-02-20 05:43:00",NULL,"2021-02-20 07:29:00",2021-02-20,2021-02-20,"20TH ST / LITTLE RAVEN ST",-105.001778,39.759670,0,0,6,612,union-station,1,0,1,999999.999999,999999.999999
DP202110237,DP202110237531200,10533,5312,0,disturbing-the-peace,public-disorder,"2021-01-06 18:30:00",NULL,"2021-01-06 18:30:00",2021-01-06,2021-01-06,"1400 BLOCK N LINCOLN ST",-104.986103,39.739255,0,0,6,623,capitol-hill,1,0,1,999999.999999,999999.999999
DP2021102371,DP2021102371121200,13274,1212,0,robbery-car-jacking,robbery,"2021-02-20 03:30:00","2021-02-19 22:00:00","2021-02-20 05:47:00",2021-02-20,2021-02-20,"8119 E COLFAX AVE",-104.893522,39.740362,0,0,2,223,east-colfax,1,0,1,999999.999999,999999.999999
DP2021102386,DP2021102386299901,152112,2999,1,criminal-mischief-mtr-veh,public-disorder,"2021-02-20 06:24:00",NULL,"2021-02-20 06:24:00",2021-02-20,2021-02-20,"22ND ST / CALIFORNIA ST",-104.984919,39.750785,0,0,6,621,five-points,1,0,1,999999.999999,999999.999999
DP2021102391,DP2021102391131600,33701,1316,0,threats-to-injure,public-disorder,"2021-02-20 05:59:00",NULL,"2021-02-20 07:03:00",2021-02-20,2021-02-20,"8100 E SMITH RD",-104.893997,39.770552,0,0,5,512,central-park,1,0,2,999999.999999,999999.999999
DP2021102414,DP2021102414352200,164643,3522,0,drug-opium-or-deriv-possess,drug-alcohol,"2021-02-20 06:17:00",NULL,"2021-02-20 07:07:00",2021-02-20,2021-02-20,"400 BLOCK S BROADWAY ST",-104.987213,39.709015,0,0,3,312,washington-park-west,1,0,1,999999.999999,999999.999999
DP2021102446,DP2021102446240400,100178,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-20 05:00:00","2021-02-19 23:00:00","2021-02-20 06:38:00",2021-02-20,2021-02-20,"9700 BLK E 32ND AVE",-104.872556,39.763398,0,0,5,512,central-park,1,0,1,999999.999999,999999.999999
DP2021102455,DP2021102455131300,22780,1313,0,assault-simple,other-crimes-against-persons,"2021-02-20 06:43:00",NULL,"2021-02-20 08:07:00",2021-02-20,2021-02-20,"N NORTHFIELD QUEBEC ST / I70 HWYEB",-104.903568,39.778301,0,0,5,511,northeast-park-hill,1,0,1,999999.999999,999999.999999
DP2021102493,DP2021102493354000,160899,3540,0,drug-synth-narcotic-sell,drug-alcohol,"2021-02-20 07:09:00",NULL,"2021-02-20 08:42:00",2021-02-20,2021-02-20,"1325 STOUT ST",-104.996428,39.743870,0,0,6,611,cbd,1,0,1,999999.999999,999999.999999
DP2021102493,DP2021102493521300,7905,5213,0,weapon-unlawful-discharge-of,all-other-crimes,"2021-02-20 07:09:00",NULL,"2021-02-20 08:42:00",2021-02-20,2021-02-20,"1325 STOUT ST",-104.996428,39.743870,0,0,6,611,cbd,1,0,1,999999.999999,999999.999999
DP2021102493,DP2021102493529900,175096,5299,0,weapon-other-viol,all-other-crimes,"2021-02-20 07:09:00",NULL,"2021-02-20 08:42:00",2021-02-20,2021-02-20,"1325 STOUT ST",-104.996428,39.743870,0,0,6,611,cbd,1,0,1,999999.999999,999999.999999
DP2021102503,DP2021102503521300,165629,5213,0,weapon-unlawful-discharge-of,all-other-crimes,"2021-02-20 07:15:00",NULL,"2021-02-20 07:16:00",2021-02-20,2021-02-20,"0 BLOCK N VRAIN ST",-105.045593,39.717373,0,0,4,411,barnum-west,1,0,1,999999.999999,999999.999999
DP2021102516,DP2021102516739902,20994,7399,2,public-order-crimes-other,all-other-crimes,"2021-02-20 07:27:00",NULL,"2021-02-20 07:47:00",2021-02-20,2021-02-20,"E MEXICO AVE / S ALBION ST",-104.939461,39.685687,0,0,3,322,virginia-village,1,0,1,999999.999999,999999.999999
DP2021102526,DP2021102526521300,165988,5213,0,weapon-unlawful-discharge-of,all-other-crimes,"2021-02-20 07:32:00",NULL,"2021-02-20 07:32:00",2021-02-20,2021-02-20,"3448 W ALASKA PL",-105.032238,39.708299,0,0,4,412,westwood,1,0,1,999999.999999,999999.999999
DP2021102558,DP2021102558220300,46933,2203,0,burglary-business-by-force,burglary,"2021-02-20 07:52:00","2021-02-20 00:52:00","2021-02-20 07:52:00",2021-02-20,2021-02-20,"4380 W 38TH AVE",-105.043693,39.769064,0,0,1,113,west-highland,1,0,1,999999.999999,999999.999999
DP202110256,DP202110256220300,35071,2203,0,burglary-business-by-force,burglary,"2021-01-05 11:17:00","2021-01-05 04:18:00","2021-01-06 19:28:00",2021-01-05,2021-01-06,"4200 W 17TH AVE",-105.042108,39.743752,0,0,1,121,west-colfax,1,0,1,999999.999999,999999.999999
DP2021102566,DP2021102566230300,45047,2303,0,theft-shoplift,larceny,"2021-02-20 07:55:00",NULL,"2021-02-20 07:58:00",2021-02-20,2021-02-20,"16351 E GVR BLVD",-104.797438,39.784381,0,0,5,522,gateway-green-valley-ranch,1,0,1,999999.999999,999999.999999
DP2021102570,DP2021102570240400,105554,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-20 08:00:00",NULL,"2021-02-20 08:00:00",2021-02-20,2021-02-20,"2400 BLK W AMHERST AVE",-105.016592,39.664909,0,0,4,422,college-view-south-platte,1,0,1,999999.999999,999999.999999
DP2021102590,DP2021102590131300,22459,1313,0,assault-simple,other-crimes-against-persons,"2021-02-20 08:10:00","2021-02-20 01:15:00","2021-02-20 08:15:00",2021-02-20,2021-02-20,"1600 BLK N PEARL ST",-104.979603,39.742534,0,0,6,621,north-capitol-hill,1,0,2,999999.999999,999999.999999
DP20211026,DP20211026131300,14767,1313,0,assault-simple,other-crimes-against-persons,"2021-01-01 19:00:00",NULL,"2021-01-01 20:36:00",2021-01-01,2021-01-01,"1600 BLK N PEARL ST",-104.979603,39.742534,0,0,6,621,north-capitol-hill,1,0,1,999999.999999,999999.999999
DP20211026,DP20211026531200,10823,5312,0,disturbing-the-peace,public-disorder,"2021-01-01 19:00:00",NULL,"2021-01-01 20:36:00",2021-01-01,2021-01-01,"1600 BLK N PEARL ST",-104.979603,39.742534,0,0,6,621,north-capitol-hill,1,0,1,999999.999999,999999.999999
DP2021102616,DP2021102616240400,101852,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-20 08:33:00",NULL,"2021-02-20 08:57:00",2021-02-20,2021-02-20,"3100 BLK E CHERRY CREEK S DR",-104.950613,39.712649,0,0,3,311,belcaro,1,0,1,999999.999999,999999.999999
DP2021102635,DP2021102635131600,33208,1316,0,threats-to-injure,public-disorder,"2021-02-20 08:45:00",NULL,"2021-02-20 11:32:00",2021-02-20,2021-02-20,"2797 WEWATTA WAY",-104.988799,39.763534,0,0,6,612,five-points,1,0,1,999999.999999,999999.999999
DP2021102639,DP2021102639131300,17077,1313,0,assault-simple,other-crimes-against-persons,"2021-02-20 08:30:00",NULL,"2021-02-20 08:49:00",2021-02-20,2021-02-20,"6900 BLK E EVANS AVE",-104.907328,39.677837,0,0,3,323,goldsmith,1,0,1,999999.999999,999999.999999
DP2021102678,DP2021102678131402,19878,1314,2,weapon-fire-into-occ-bldg,aggravated-assault,"2021-02-20 09:26:00",NULL,"2021-02-20 09:26:00",2021-02-20,2021-02-20,"1800 BLK E 28TH AVE",-104.965746,39.756849,0,0,2,211,whittier,1,0,6,999999.999999,999999.999999
DP2021102679,DP2021102679521300,165701,5213,0,weapon-unlawful-discharge-of,all-other-crimes,"2021-02-20 09:26:00",NULL,"2021-02-20 10:28:00",2021-02-20,2021-02-20,"1300 BLOCK N GARFIELD JACKSON ALY",-104.943516,39.737546,0,0,2,213,congress-park,1,0,1,999999.999999,999999.999999
DP2021102698,DP2021102698299901,152259,2999,1,criminal-mischief-mtr-veh,public-disorder,"2021-02-20 09:40:00",NULL,"2021-02-20 10:36:00",2021-02-20,2021-02-20,"2000 ELITCH CIR",-105.012467,39.748920,0,0,1,123,auraria,1,0,1,999999.999999,999999.999999
DP2021102713,DP2021102713131502,29239,1315,2,menacing-felony-w-weap,aggravated-assault,"2021-02-20 09:49:00",NULL,"2021-02-20 10:58:00",2021-02-20,2021-02-20,"500 16TH ST",-104.991308,39.744315,0,0,6,611,cbd,1,0,1,999999.999999,999999.999999
DP2021102811,DP2021102811131506,119470,1315,6,agg-aslt-shoot,aggravated-assault,"2021-02-20 11:34:00",NULL,"2021-02-20 12:59:00",2021-02-20,2021-02-20,"3636 N COLUMBINE ST",-104.957050,39.767414,0,0,2,212,clayton,1,0,1,999999.999999,999999.999999
DP2021102816,DP2021102816299901,148938,2999,1,criminal-mischief-mtr-veh,public-disorder,"2021-02-20 11:41:00",NULL,"2021-02-20 11:55:00",2021-02-20,2021-02-20,"4275 E ILIFF AVE",-104.937504,39.674971,0,0,3,314,university-hills,1,0,1,999999.999999,999999.999999
DP202110282,DP202110282240400,100871,2404,0,theft-of-motor-vehicle,auto-theft,"2021-01-04 15:00:00","2021-01-06 11:00:00","2021-01-06 19:31:00",2021-01-04,2021-01-06,"1150 N SYRACUSE ST",-104.897841,39.734334,0,0,2,223,east-colfax,1,0,1,999999.999999,999999.999999
DP2021102844,DP2021102844501600,6339,5016,0,violation-of-restraining-order,all-other-crimes,"2021-02-20 13:15:00",NULL,"2021-02-20 13:34:00",2021-02-20,2021-02-20,"2000 BLK N ONEIDA ST",-104.908564,39.748277,0,0,2,223,south-park-hill,1,0,1,999999.999999,999999.999999
DP2021102874,DP2021102874240400,96601,2404,0,theft-of-motor-vehicle,auto-theft,"2021-02-20 12:35:00",NULL,"2021-02-20 12:49:00",2021-02-20,2021-02-20,"1300 BLOCK N JULIAN ST",-105.031050,39.738207,0,0,1,122,west-colfax,1,0,1,999999.999999,999999.999999
DP202110289,DP202110289220400,39650,2204,0,burglary-residence-no-force,burglary,"2021-01-06 02:00:00","2021-01-06 11:00:00","2021-01-06 21:14:00",2021-01-06,2021-01-06,"1700 BLK E ALAMEDA AVE",-104.967057,39.711270,0,0,3,311,washington-park,1,0,1,999999.999999,999999.999999
